index_avg,index_min,index_max,thumb_avg,thumb_min,thumb_max,finger_tip_avg,finger_tip_min,finger_tip_max,label
2226.5253623188405,1595.3333333333333,2924.0,2782.6485507246375,2496.1666666666665,3056.5833333333335,0.04294964161074654,0.021484407652013243,0.0684860902269848,xsoft
2168.1524822695033,1655.0,2815.1666666666665,2839.5372340425533,2655.0,3058.3333333333335,0.04535393300868323,0.025195818716151803,0.06886425404028838,xsoft
2118.9432624113474,1524.8333333333333,2964.6666666666665,2456.9751773049643,1782.8333333333333,3072.0,0.042108741473771194,0.019689843067218698,0.06824584350759372,xsoft
2216.5813953488373,1644.0,2892.6666666666665,2478.306201550388,2040.0,3069.6666666666665,0.051244154055121,0.03499157025579161,0.06827418893321566,xsoft
2276.4420289855075,1722.8333333333333,2986.1666666666665,2771.6304347826085,2468.1666666666665,3036.0833333333335,0.03718707326971326,0.009179366507516532,0.07013844314512466,xsoft
2220.1666666666665,1662.6666666666667,2948.3333333333335,2763.189236111111,2438.0833333333335,3066.25,0.04163703776025788,0.017461114005716524,0.06917083360663748,xsoft
2021.8846153846155,1358.1666666666667,2883.3333333333335,2674.6939102564106,2059.8333333333335,3047.8333333333335,0.04257481148906087,0.0301599176993838,0.06344674720178328,xsoft
2085.4219858156025,1215.1666666666667,3016.8333333333335,2747.670212765958,2428.0,3042.0833333333335,0.04437549531666951,0.023380532871615775,0.06953909538712108,xsoft
2060.7074829931976,1131.5,2896.6666666666665,2512.4625850340135,1810.6666666666667,3072.0,0.04304935370015054,0.01557467197371254,0.0720007465518594,xsoft
2545.9149659863942,2042.3333333333333,3072.0,2738.772108843538,2337.9166666666665,3065.4166666666665,0.04681614835655248,0.017844047723397677,0.07743057431986365,xsoft
2140.821705426357,1489.8333333333333,2784.6666666666665,2727.47480620155,2159.6666666666665,3048.4166666666665,0.04626689301163139,0.02867353182099716,0.06846964466278564,xsoft
2348.7847222222226,1738.8333333333333,3017.5,2692.019097222222,2077.0,3021.5,0.0441726283520153,0.017368358940557084,0.07168180880264416,xsoft
2050.75,1492.3333333333333,2856.5,2763.34126984127,2507.0833333333335,3072.0,0.03753710163075294,0.015360300925072462,0.06322738572014998,xsoft
2116.9094202898555,1569.0,2942.0,2487.1141304347825,2016.75,3072.0,0.04968101094455784,0.02885186660932947,0.07605618450781806,xsoft
2259.207482993197,1734.1666666666667,2941.1666666666665,2545.076530612245,1920.5,3072.0,0.043385138289632655,0.02045310060038622,0.06908118095991758,xsoft
