i3_avg,i3_min,i3_max,m3_avg,m3_min,m3_max,r3_avg,r3_min,r3_max,p3_avg,p3_min,p3_max,pa1_avg,pa1_min,pa1_max,pa2_avg,pa2_min,pa2_max,pa3_avg,pa3_min,pa3_max,pa4_avg,pa4_min,pa4_max,displacement_avg,displacement_min,displacement_max,label
47.667004836025626,3.451332486703651,138.10088261163983,11.757245321743712,2.5,53.42712463367955,77.41469371326994,2.5,159.53729159686895,4.395250926035945,2.5,8.643362991366333,8.145532608009615,4.021306082391868,14.892822823692091,2.5809156805069216,2.5,3.0918130581098295,13.640940753718581,2.9790152702824026,29.20385527774469,18.09918969372684,2.5,39.48898311515092,-0.16464802571843754,-0.24038777207845802,-0.13017379603228424,medium
23.56220575363893,4.772907897138761,43.81559198672528,22.749301167748776,4.107022192392175,50.25966583551645,12.994274282415274,2.5,58.71327215975115,2.5,2.5,2.5,7.272884214900432,5.419979173987411,9.316380500444852,2.5,2.5,2.5,29.016382242286486,3.5711429986330403,58.71174906041329,11.110417167698143,2.6186213975289387,25.403692768235924,-0.189954215836028,-0.28374175951413094,-0.13058662471323007,medium
7.38302081842679,3.4722209399782042,13.480038532230765,37.952679492078154,2.5,79.369816072753,67.54733758865734,2.5,130.98595885023494,5.066113358098672,2.5,8.96630282471225,7.439207265685821,3.062816234808557,14.695104061416018,2.5177560010111706,2.5,2.6307986094497346,15.289957328252134,2.8453487522864416,31.060681644050955,19.919132038240026,6.625303114446462,37.9854244132007,-0.1928697776568427,-0.25780867683130604,-0.16700657828435278,medium
13.109481215271611,2.5,21.17980260256232,67.00110015591294,2.5,126.09932466125342,58.79809226625917,2.5,126.15266080020338,2.5,2.5,2.5,5.122100999958805,2.5,7.835787641043292,2.5039139155387606,2.5,2.5887042016242705,25.56949121170108,3.0194260780486233,52.353127144251864,14.9017169985305,2.5,36.725596745019786,-0.17075471804396156,-0.19589861895278837,-0.14827550148646984,medium
5.663716625910093,3.0726140416966863,9.702623641903832,32.76267070680045,4.205155635749293,64.41140294001632,46.929736790838625,2.5,118.81938346399879,4.7032937428853305,2.5,9.511002986771095,5.510496879567352,3.07880902762288,10.014411411628751,2.5,2.5,2.5,23.635151029799236,4.512858863730113,43.08434256591168,9.666791504455718,4.945883171508236,19.27250348657406,-0.16590285348205927,-0.24664349772474983,0.0,medium
10.301130703113602,2.5,26.355180283973596,56.86627438325909,2.5,93.94053853931985,82.96872421733714,2.5,161.0419278745346,4.030846645563688,2.5,10.607905962272392,5.5101974475519855,3.541509070819741,8.698098301625457,2.5,2.5,2.5,34.60049965770003,4.799215206725465,58.624494144746414,9.557929958626863,3.0182141649434993,24.922817565821923,-0.17149343328876235,-0.2679152585455757,0.0,medium
35.66265346709088,5.946333832511454,81.903559508988,19.049747352526964,4.974719322615065,45.955956454202436,89.05073100591136,2.5,174.52518846577473,2.5,2.5,2.5,7.908570461610643,4.368611672593524,15.101600195175275,2.5733734406150375,2.5,3.063954921659845,47.100136978680915,5.225145525824084,88.78884285461162,8.755498778260737,3.6987384366167606,20.107339912558025,-0.14993779221649983,-0.26162368616005766,0.0,medium
11.550081289235974,2.5,25.42001847472248,40.02415240784082,2.5,95.07292830183611,72.77995829811042,2.5,157.5754147630844,2.5021704113375107,2.5,2.599838921525503,9.320287252949424,4.470785406970141,16.68426292823294,2.634679864038838,2.5,3.1850097789344276,27.888996628833727,3.3461853730366022,55.66094237949575,19.21068102419134,6.007023944610036,41.06368251859891,-0.17752681840235893,-0.21986965815330653,-0.1485292351620621,medium
9.070124118440289,3.2582802317322113,20.04513142414459,39.10622863962219,2.5,87.29757244005718,17.30313895925747,2.5,84.352875290174,2.6665031503552177,2.5,3.706776699440537,7.849065977103967,3.3617376140401407,15.196655513683837,2.5482845234024825,2.5,2.8258436955716153,24.479386272935166,2.6070862564276687,51.211965935219716,20.95306384030061,2.5,44.53507587251253,-0.17395265656942618,-0.24621660075379379,-0.148716787258962,medium
3.979405861175741,2.5,7.7413109674208895,35.47408045327843,2.5,88.71701378407955,73.67513870610041,2.5,192.25307981957044,2.5,2.5,2.5,9.055425823830314,3.1404694281950483,18.721276012054958,2.6940166537958334,2.5,3.6947145585338816,22.839694585692893,4.173182351620823,44.88293477691494,17.18693962437374,4.279050510043353,44.92149380923373,-0.19053406139773524,-0.25766637331995956,-0.13163256339890442,medium
9.463591738324151,2.5,15.041537506582332,62.12895841764703,2.5,92.8145129461386,34.26073892761169,2.5,112.78690122325158,2.620590522110921,2.5,4.154193204910449,5.411560160843904,3.6634864001914056,7.9843689281798715,2.5026536051408983,2.5,2.563759367357329,16.42624816029482,3.7998570887199294,32.15330709334084,10.208244257704724,3.3639718660315183,23.12965212679651,-0.19616539113726325,-0.2465421586554265,-0.15283007001240823,medium
29.144161013281003,2.5,85.99207883316019,26.292633170776032,2.5,59.360337424095654,77.90032711951399,2.5,165.18139601141817,3.807470477150384,2.5,10.863697875717437,9.513174674502292,3.2613720690183414,21.31128018656932,2.51839581388985,2.5,2.7243417379507653,40.21346538355279,3.371646760550251,76.26550544475387,7.733135066916954,3.1937362113986043,20.050072445648958,-0.16894499136917107,-0.23398240548303653,0.0,medium
24.69463508082141,3.0800406892981074,52.56977753166731,60.10382813106464,3.733299407602925,91.86832212184909,47.31370839603458,2.5,98.78267703061361,3.404855879063267,2.5,6.232445707434493,5.95981373808086,2.5660069912426287,13.23131099514366,2.5,2.5,2.5,17.355071435616992,2.776533832049913,29.248800841867236,25.097000208592036,3.0124675256604405,57.78728750913561,-0.19578541688269152,-0.27254044684657086,-0.15562155383355847,medium
18.93862476626023,3.1691604605151595,58.14332490297869,55.3415169213862,2.5,91.03257390734221,85.42859016438999,2.5,149.16666666666666,4.288850404004784,2.5,15.952686311158283,4.822450229401768,2.5,8.290384604122476,2.630584566219116,2.5,2.977016730876053,42.33466829914604,4.027599107099405,69.45488465684983,7.077787737711019,3.3889539428129303,9.995208004326992,-0.11264792853421324,-0.23080056548704275,0.0,medium
25.94561523974804,5.0479140038892725,70.52134479421274,40.048235134559995,2.5,91.18363706111116,62.70968557498367,2.5,129.5733290578856,2.5133040055743234,2.5,2.6937165674170376,8.04007118538075,2.649032041010258,16.86965171750195,2.69841611317298,2.5,3.457324627044861,19.908780831865528,2.6318021635945232,44.04434872785796,11.900386491486865,2.883544327930116,26.418945998921853,-0.16942610592702542,-0.23422460322404498,-0.13737680734862,medium
20.456215170070227,2.5,51.58618297525779,40.134407724158066,2.5,82.86886717869554,51.50399130178407,2.5,127.32184283010184,2.5,2.5,2.5,3.10774437957057,2.5,4.364330610122728,2.5,2.5,2.5,23.280306073289154,3.0474027911175456,38.93306607087607,25.363584119796823,2.761028916649849,63.59623319317896,-0.17123714619995914,-0.21461535401555534,-0.1428228006080166,soft
13.579118065040193,2.5,50.102890475825824,45.09661914671158,2.5,98.43122088512132,98.05395996126673,2.5,158.84727244478154,12.320610951084573,2.5,43.333333333333336,2.8518965699082375,2.5,3.6104540442648347,2.5,2.5,2.5,30.221386140128995,3.669911056743385,60.45919100478478,18.714590927160515,2.5,46.596975858472774,-0.15413313603962378,-0.24635956200180298,-0.12141879657381965,soft
75.02993390453648,12.477863520595875,139.0965210801882,42.518800814540256,2.5,87.51938478633633,66.58119722667094,2.5,118.15169048243786,2.5,2.5,2.5,4.389019004637643,2.9985685388706593,6.008893312561988,2.534095633090313,2.5,2.7966071852065104,21.13885842787694,5.511740122159141,37.971788671287975,14.70903418083459,4.840903297732988,27.353624927246365,-0.1760331376443452,-0.23634883824710667,-0.14607191759676463,soft
