pa1_avg,pa1_min,pa1_max,pa2_avg,pa2_min,pa2_max,p3_avg,p3_min,p3_max,r3_avg,r3_min,r3_max,m3_avg,m3_min,m3_max,i3_avg,i3_min,i3_max,displacement_avg,displacement_min,displacement_max,label
6.075107452218221,3.7204254161936148,12.403993547003912,2.5236151754599296,2.5,2.703294534038034,18.557512239145893,2.5,69.6031151544776,46.094042354026584,2.5,109.6551193332537,39.84635604889911,2.5,87.66901042734513,32.28044091828355,2.5,72.27561032796241,-0.13460294598886158,-0.22786355294066316,0.0,medium
5.972326112421459,2.9685235736905997,12.661867970874445,2.5,2.5,2.5,23.908542074853173,2.5,70.13331363752235,64.36167690323116,2.5,128.1596392633194,36.587158709394245,2.5,72.33222963926572,23.94327012685916,2.5,36.89210782509226,-0.20179895686858806,-0.28937769975237726,-0.15379275886379254,medium
8.518067042106221,3.522996496510451,12.751956846246964,2.503136950924783,2.5,2.562979841286487,3.4178408750429714,2.5,9.377818572277839,55.41558746707531,2.5,120.2691927577308,44.43204546520333,2.5,91.1332826765215,76.62808054999515,2.515615471590111,138.10174589081092,-0.17482014053164652,-0.2962877038851055,0.0,medium
8.79318452663966,3.020890102485375,18.586883049589826,2.634440924747002,2.5,3.175928308207485,9.272444979751182,2.5,34.88204155440071,55.2549530488174,2.5,127.29715391890112,12.128315457625444,2.5,35.486994592268935,5.862007163001583,2.5,13.580361639762444,-0.18305007557331707,-0.24153603148682415,0.0,medium
7.264961293441368,2.8078972804694717,17.421893238388893,2.5006268131966016,2.5,2.5294602202402845,40.548587117603354,2.5,63.210225210313276,136.0676289700642,2.5,192.8896972647369,55.88920626787271,2.5,94.95738192890808,16.969280894221278,2.5,35.70993147119493,-0.19654958511321466,-0.25794609876318847,-0.1528224298438391,medium
8.760075189182055,3.1763937285752726,19.022725008896288,2.573182415261243,2.5,3.1007089328217052,4.133218808421254,2.5,7.779646228536403,103.11018459612686,2.5,187.54293615759158,40.0157200733252,4.497891626439411,65.60836086884382,27.95390276534253,3.013200860885318,93.54139896022205,-0.11902073110120183,-0.2781638214290658,0.0,medium
8.145532608009615,4.021306082391868,14.892822823692091,2.5809156805069216,2.5,3.0918130581098295,4.395250926035945,2.5,8.643362991366333,77.41469371326994,2.5,159.53729159686895,11.757245321743712,2.5,53.42712463367955,47.667004836025626,3.451332486703651,138.10088261163983,-0.18336431776241446,-0.2597985577272358,-0.1482380360117371,medium
9.320287252949424,4.470785406970141,16.68426292823294,2.634679864038838,2.5,3.1850097789344276,2.5021704113375107,2.5,2.599838921525503,72.77995829811042,2.5,157.5754147630844,40.02415240784082,2.5,95.07292830183611,11.550081289235974,2.5,25.42001847472248,-0.19771335627814177,-0.23789251137825304,-0.17115303203336252,medium
5.5101974475519855,3.541509070819741,8.698098301625457,2.5,2.5,2.5,4.030846645563688,2.5,10.607905962272392,82.96872421733714,2.5,161.0419278745346,56.86627438325909,2.5,93.94053853931985,10.301130703113602,2.5,26.355180283973596,-0.1874991851328142,-0.2870977549275998,0.0,medium
5.736600105960212,3.25170756199554,8.928459749486052,2.5470618409608665,2.5,2.966571967705711,2.5,2.5,2.5,95.23406865351517,2.5,164.1658480693711,54.71748717672185,2.5,92.24381974861825,72.4735822200807,9.75474471757657,141.17753391794682,-0.18838943436138048,-0.2693847575788062,0.0,medium
